term	reviewed_category	reviewed_category_label	observed_direction	literature_alignment	direction_assessment	confidence	review_rationale	citations	flight_minus_ground	welch_fdr	abs_effect	mean_abs_accession_effect	abs_mean_accession_effect	low_effect_threshold	category	category_label
R-MMU-8963899_PLASMA_LIPOPROTEIN_REMODELING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		1.1422738412697822e-05	0.9981788787774992	1.1422738412697822e-05	0.0093347901164034	0.0010847591469298	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-168176_TOLL_LIKE_RECEPTOR_5_TLR5_CASCADE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0018117092649206	0.3459339545466953	0.0018117092649206	0.0043935942585507	0.0011690207621508	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-2871837_FCERI_MEDIATED_NF_KB_ACTIVATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0097937657129629	0.5623332464653144	0.0097937657129629	0.0143251187961753	0.0012367739704912	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-437239_RECYCLING_PATHWAY_OF_L1	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0018920106223544	0.7977175726121041	0.0018920106223544	0.0195616086624385	0.001252316836228	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-1442490_COLLAGEN_DEGRADATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0004067871938888	0.9384026375991692	0.0004067871938888	0.0103585361579736	0.0012606965739736	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-418555_G_ALPHA_S_SIGNALLING_EVENTS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0268364809931217	0.7237548771351192	0.0268364809931217	0.0228321897973683	0.0012701099707017	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-3214847_HATS_ACETYLATE_HISTONES	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0023592421791005	0.7167991275602976	0.0023592421791005	0.0189736935755438	0.0013148532088771	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-69306_DNA_REPLICATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0001284702231746	0.96991231563971	0.0001284702231746	0.0067659684714174	0.0013444558253824	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9013404_RAC2_GTPASE_CYCLE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0002869741348941	0.9573898560699204	0.0002869741348941	0.0149319428443859	0.0014726339883859	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-418346_PLATELET_HOMEOSTASIS	red_conflict_or_artifact	conflict/artifact	FLT_down	Platelet homeostasis fits platelet-related spaceflight immune/hematologic signals.	FLT_down conflicts with platelet pathway involvement and may reflect annotation or composition effects.	medium	Platelet homeostasis down is opposite reported platelet-related DEG and immune-study signals.	Han2023;Gridley2003	0.0012052839009523	0.9573898560699204	0.0012052839009523	0.0475929329516139	0.001525526291614	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-1483249_INOSITOL_PHOSPHATE_METABOLISM	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0016825156053968	0.691857818958139	0.0016825156053968	0.0099225876712104	0.0015401851421228	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-3214841_PKMTS_METHYLATE_HISTONE_LYSINES	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0002552959103968	0.9306434788972398	0.0002552959103968	0.0020476271145438	0.0015568833245438	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-8868773_RRNA_PROCESSING_IN_THE_NUCLEUS_AND_CYTOSOL	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0026693485723015	0.4468914337645571	0.0026693485723015	0.0028044647578069	0.002091047425807	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-72706_GTP_HYDROLYSIS_AND_JOINING_OF_THE_60S_RIBOSOMAL_SUBUNIT	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0052803916916931	0.3153143641045401	0.0052803916916931	0.019430379588228	0.002120043616228	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-975871_MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0025680764721693	0.2971177897419659	0.0025680764721693	0.0044972738062455	0.0022052238417544	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9013423_RAC3_GTPASE_CYCLE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0059068135163756	0.0471747128775427	0.0059068135163756	0.0085211974076648	0.0022570059739982	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9954714_PELO_HBS1L_AND_ABCE1_DISSOCIATE_A_RIBOSOME_ON_A_NON_STOP_MRNA	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0032294623584656	0.7152422749598025	0.0032294623584656	0.0151908238203069	0.0022580556813596	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9013106_RHOC_GTPASE_CYCLE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0001243768356349	0.9573898560699204	0.0001243768356349	0.003898821520414	0.0022735681345192	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-8948216_COLLAGEN_CHAIN_TRIMERIZATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0038288874914391	0.1717607256200763	0.0038288874914391	0.0106374068878595	0.0024464331491929	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-194138_SIGNALING_BY_VEGF	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0036705398809523	0.7367361923170601	0.0036705398809523	0.0153354298755789	0.002509977024421	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-937061_TRIF_TICAM1_MEDIATED_TLR4_SIGNALING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0034104281351322	0.0201829057925047	0.0034104281351322	0.002593286927435	0.0025883259641017	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-8854518_AURKA_ACTIVATION_BY_TPX2	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0033877933807275	0.0006306418073238	0.0033877933807275	0.003019262708928	0.002596628528128	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-380320_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0048586744923809	0.0103858135405876	0.0048586744923809	0.0038056235657894	0.0028426155777894	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-72649_TRANSLATION_INITIATION_COMPLEX_FORMATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0017755911578306	0.2274434146714194	0.0017755911578306	0.0048238854361841	0.0029252922928157	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-6811558_PI5P_PP2A_AND_IER3_REGULATE_PI3K_AKT_SIGNALING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0040060640137566	0.0619378572898267	0.0040060640137566	0.0049479110229297	0.0030826542195964	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-166520_SIGNALING_BY_NTRKS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0059615242115079	0.044263846605944	0.0059615242115079	0.005875917000328	0.003272749845128	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-8936459_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0022827910156084	0.5623332464653144	0.0022827910156084	0.0073782528269824	0.0033585112143509	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-389356_CO_STIMULATION_BY_CD28	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0044747177942433	0.0287073187723408	0.0044747177942433	0.0048360105420508	0.0034424159117175	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-69236_G1_PHASE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0022821163618492	0.475566526690154	0.0022821163618492	0.0137602581116648	0.0034479293259351	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-68875_MITOTIC_PROPHASE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0024209371644444	0.5227532120216647	0.0024209371644444	0.0078848049485192	0.0034559331151859	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-5693567_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR_OR_SINGLE_STRAND_ANNEALING_SSA	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0002601451496825	0.9573898560699204	0.0002601451496825	0.0100197374845964	0.0037271387234035	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-975956_NONSENSE_MEDIATED_DECAY_NMD_INDEPENDENT_OF_THE_EXON_JUNCTION_COMPLEX_EJC	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0003148111683862	0.9573898560699204	0.0003148111683862	0.0125387030797017	0.0037609258322982	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-3700989_TRANSCRIPTIONAL_REGULATION_BY_TP53	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0036413444873015	0.6066806061941397	0.0036413444873015	0.0165017091299999	0.00392085497	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-157858_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0032314930097486	0.4652861577819858	0.0032314930097486	0.0044955498866271	0.0039798991482061	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9917777_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0062259903316666	0.0004532599912925	0.0062259903316666	0.0044409649303683	0.004036669997035	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9009391_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0009375574239153	0.8570522227760056	0.0009375574239153	0.0136640395038666	0.0040765341238666	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-5693565_RECRUITMENT_AND_ATM_MEDIATED_PHOSPHORYLATION_OF_REPAIR_AND_SIGNALING_PROTEINS_AT_DNA_DOUBLE_STRAND_BREAKS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.001800915095492	0.4884248288139479	0.001800915095492	0.0064062577394634	0.0043125204139898	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-8852276_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0030364957621428	0.3863142083297743	0.0030364957621428	0.0079296366225788	0.0046521051725789	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-5578775_ION_HOMEOSTASIS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0066866342025126	0.0413854935652704	0.0066866342025126	0.0129406157412978	0.0047144800692978	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-68882_MITOTIC_ANAPHASE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0088007650213994	0.0259034478828717	0.0088007650213994	0.0052671056470388	0.0047274780081189	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-512988_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0035914857922116	0.041142190751071	0.0035914857922116	0.0066701169118718	0.0048767990672613	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-6806667_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0027478731499232	0.1873378464516205	0.0027478731499232	0.0066450121862881	0.0048894860157618	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-2173789_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0059219141458835	0.0037926113216523	0.0059219141458835	0.008239879985849	0.0050353484319824	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9937848_CHD_CHROMATIN_REMODELERS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0011604280419047	0.7274614247945878	0.0011604280419047	0.0092994102735613	0.0050795464577719	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-111465_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.005706221865783	0.0001313644524387	0.005706221865783	0.0052634615045052	0.0052634615045052	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-2424491_DAP12_SIGNALING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0106143827960317	0.0049735115679904	0.0106143827960317	0.0139475046952982	0.0055006163819649	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-451927_INTERLEUKIN_2_FAMILY_SIGNALING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0056319407401851	0.0102053393106284	0.0056319407401851	0.0105625857876359	0.0055145903901973	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-75153_APOPTOTIC_EXECUTION_PHASE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0063018745015873	0.6406560300134468	0.0063018745015873	0.0313287734263859	0.005613557957614	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-2565942_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0042622991212169	0.0441798165111925	0.0042622991212169	0.0066138284241157	0.0058985917987824	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-5663220_RHO_GTPASES_ACTIVATE_FORMINS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0015815865285449	0.7556826216655415	0.0015815865285449	0.0134294442925719	0.0061717474063613	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-110331_CLEAVAGE_OF_THE_DAMAGED_PURINE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0053891311743492	0.009164147141137	0.0053891311743492	0.0069907000099701	0.0061984584116298	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-163685_INTEGRATION_OF_ENERGY_METABOLISM	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0046367108324074	0.0029548268752119	0.0046367108324074	0.0070595336739087	0.0062023632802245	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-156827_L13A_MEDIATED_TRANSLATIONAL_SILENCING_OF_CERULOPLASMIN_EXPRESSION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0006456907479365	0.9200111048189084	0.0006456907479365	0.0162514141273034	0.0062291141290298	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-71387_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Carbohydrate metabolism is generic and lacks thymus-specific direction evidence.	FLT_down is unsupported.	low	The pathway is too broad for a confident literature call.	Afshinnekoo2020	-0.0237906278571428	0.7723836032263833	0.0237906278571428	0.0857355216263157	0.0063535954403508	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-69618_MITOTIC_SPINDLE_CHECKPOINT	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0055806928803703	5.647941279108134e-06	0.0055806928803703	0.0063716499074736	0.0063716499074736	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-2995410_NUCLEAR_ENVELOPE_NE_REASSEMBLY	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0048554124945645	0.0004093281596967	0.0048554124945645	0.0069312515589236	0.0065010114708562	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-774815_NUCLEOSOME_ASSEMBLY	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0065129728401719	0.0003184678927864	0.0065129728401719	0.0066204806041315	0.0065169344441315	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-2990846_SUMOYLATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0039885066889894	0.8289869785607483	0.0039885066889894	0.043197438994985	0.0065733352410149	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-2871809_FCERI_MEDIATED_CA_2_MOBILIZATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0096492326792328	0.2274434146714194	0.0096492326792328	0.0120607565489122	0.0066961035209122	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9663891_SELECTIVE_AUTOPHAGY	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0057158454220899	0.0946650886500011	0.0057158454220899	0.0074751995128069	0.0074751995128069	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-5693532_DNA_DOUBLE_STRAND_BREAK_REPAIR	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0060694004048148	0.0082937826142988	0.0060694004048148	0.0111845755604192	0.0082340726604192	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9842860_REGULATION_OF_ENDOGENOUS_RETROELEMENTS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.006261500189365	0.1922729089498718	0.006261500189365	0.0082828218621227	0.0082828218621227	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-606279_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0044501948526719	0.3567185596682072	0.0044501948526719	0.0174846478891087	0.0083963294314245	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-168188_TOLL_LIKE_RECEPTOR_TLR6_TLR2_CASCADE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0041132552066137	0.6445326540972607	0.0041132552066137	0.0172572413780526	0.0084511220279473	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-168179_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0049064435724074	0.061510901180301	0.0049064435724074	0.0121744390033034	0.0084709674138298	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-1852241_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0150996514851851	0.2544101469008534	0.0150996514851851	0.0111523090815788	0.0085269022815789	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-5689880_UB_SPECIFIC_PROCESSING_PROTEASES	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0048268708647089	0.1429770320106897	0.0048268708647089	0.0127968027673227	0.0086481160157438	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-4420097_VEGFA_VEGFR2_PATHWAY	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0094946267363756	0.229697337421296	0.0094946267363756	0.0209222162049824	0.0090786281789824	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9013148_CDC42_GTPASE_CYCLE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0099560354700529	6.941967867436701e-05	0.0099560354700529	0.0091350028545754	0.0091350028545754	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-975634_RETINOID_METABOLISM_AND_TRANSPORT	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0073000680372486	0.0697605100916183	0.0073000680372486	0.0162434897188385	0.0101583140799614	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9764561_REGULATION_OF_CDH1_FUNCTION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.006174149232455	0.4468914337645571	0.006174149232455	0.0205285528331417	0.0101684346065248	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-3108232_SUMO_E3_LIGASES_SUMOYLATE_TARGET_PROTEINS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0099210983191164	0.0036719460869628	0.0099210983191164	0.0138626794749034	0.0103021483709631	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-2467813_SEPARATION_OF_SISTER_CHROMATIDS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0128526477578359	1.2414842154523296e-05	0.0128526477578359	0.010397634123442	0.010397634123442	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9711123_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0045837612277777	0.6121046277270575	0.0045837612277777	0.0241481363801666	0.0104568626041666	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-212165_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0130616493160846	0.3781327766460524	0.0130616493160846	0.0436497684380087	0.0115402833956754	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9833482_PKR_MEDIATED_SIGNALING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0097473250043915	8.072909105148365e-09	0.0097473250043915	0.0115615658953859	0.0115615658953859	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-202433_GENERATION_OF_SECOND_MESSENGER_MOLECULES	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0076640460880952	0.4318831046384015	0.0076640460880952	0.019381425142821	0.0121611002383122	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-68962_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.009878773347155	0.002886452059089	0.009878773347155	0.0123263849938435	0.0123263849938435	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9948299_RIBOSOME_ASSOCIATED_QUALITY_CONTROL	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0062919892796825	0.5552116564536027	0.0062919892796825	0.0186708814738666	0.0123761447605333	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-2299718_CONDENSATION_OF_PROPHASE_CHROMOSOMES	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0094455284377248	0.2510178145262293	0.0094455284377248	0.0248032809984561	0.0127590830148772	0.0452117281136842	low_or_no_effect	low/no relative effect
